instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
 , , , , , , ,0.960,0.821,0.876
0,"Sure thing, the entities regarding food are detailed below:  water, sun-dried tomatoes, cream cheese, garlic, provolone cheese, pesto, garlic mixture, provolone, excess oil","Of course, the entities are bonded thusly:  cream cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226849005;http://purl.bioontology.org/ontology/SNOMEDCT/255621006;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005.","Of course, the entities are bonded correspondingly: cream cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226849005;http://purl.bioontology.org/ontology/SNOMEDCT/255621006;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, provolone cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226837009;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, pesto - http://purl.bioontology.org/ontology/SNOMEDCT/227872003.", , , ,1.000,0.800,0.867
0_0, , , ,cream cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226849005
http://purl.bioontology.org/ontology/SNOMEDCT/255621006","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226849005
http://purl.bioontology.org/ontology/SNOMEDCT/255621006", , , 
0_1, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
0_2, , , ,cheese,http://purl.bioontology.org/ontology/SNOMEDCT/102264005,, , , 
1,"Yes, the entities pertaining to food are detailed below:  garlic, salt, garbanzo beans, tahini, lemon juice, honey, water, beans, olive oil, pita breads, fresh rosemary, hummus","Definitely, the entities are associated in this way:  garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, lemon juice - http://purl.bioontology.org/ontology/SNOMEDCT/226495007;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, honey - http://purl.bioontology.org/ontology/SNOMEDCT/227598003, olive oil - http://purl.bioontology.org/ontology/SNOMEDCT/41834005, rosemary - http://purl.bioontology.org/ontology/SNOMEDCT/227410007, hummus - http://purl.bioontology.org/ontology/SNOMEDCT/227349006.","Absolutely, the entities are related properly: garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, tahini - http://purl.bioontology.org/ontology/SNOMEDCT/227494008, lemon juice - http://purl.bioontology.org/ontology/SNOMEDCT/226495007;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, honey - http://purl.bioontology.org/ontology/SNOMEDCT/227598003, olive oil - http://purl.bioontology.org/ontology/SNOMEDCT/41834005, rosemary - http://purl.bioontology.org/ontology/SNOMEDCT/227410007, hummus - http://purl.bioontology.org/ontology/SNOMEDCT/227349006.", , , ,1.000,1.000,1.000
1_0, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
1_1, , , ,lemon juice,"http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/226495007","http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/226495007", , , 
1_2, , , ,honey,http://purl.bioontology.org/ontology/SNOMEDCT/227598003,http://purl.bioontology.org/ontology/SNOMEDCT/227598003, , , 
1_3, , , ,olive oil,http://purl.bioontology.org/ontology/SNOMEDCT/41834005,http://purl.bioontology.org/ontology/SNOMEDCT/41834005, , , 
